fixed-pool-8-cpu-busy,10000,0.3384055,245.78331,236.2,1119.1,0.8331821342204913
fixed-pool-8-cpu-busy,10000,0.402277,286.96415,284.5,2231.7,0.5369709023273785
fixed-pool-8-cpu-busy,50000,1.2917741,195.344136,173.4,650.6,0.5430399067982458
fixed-pool-8-cpu-busy,50000,1.3206875,188.66650399999997,142.7,432.9,0.5370107886788281
fixed-pool-8-cpu-busy,50000,0.9822329,155.78417199999998,167.9,491.1,0.6779424261459946
fixed-pool-8-io-sleep-10ms-cpu5000,50,0.1054427,14803.026,16877.1,17380.6,0.7591148568300334
fixed-pool-8-io-sleep-10ms-cpu5000,50,0.106328,14866.188,15952.7,16003.5,0.7591148568300334
fixed-pool-8-io-sleep-10ms-cpu5000,50,0.1046919,14679.884,16598.1,16638.9,0.7591148568300334
fixed-pool-8-io-sleep-10ms-cpu5000,100,0.1933865,14583.374,18161.7,18518.9,0.02948857655008
fixed-pool-8-io-sleep-10ms-cpu5000,100,0.2161807,16704.063,21088.7,35807.3,0.02948857655008
fixed-pool-8-io-sleep-10ms-cpu5000,100,0.2253179,17380.843,26590.9,29732.5,0.025770550656408618
fixed-pool-8-io-sleep-10ms-cpu5000,200,0.4642814,18191.211,29483.8,31914.8,0.016230466516687806
fixed-pool-8-io-sleep-10ms-cpu5000,200,0.428765,16869.599,23853.1,23950.4,0.011464880850354431
fixed-pool-8-io-sleep-10ms-cpu5000,200,0.4114854,16263.867,30335.3,33604.4,0.016081793535538416
fixed-pool-8-mixed-sleep5ms-cpu500x50,50,0.0438677,6391.768,10193.9,10243.0,0.017620764430599744
fixed-pool-8-mixed-sleep5ms-cpu500x50,50,0.042571,6142.156,7073.8,7111.3,0.017620764430599744
fixed-pool-8-mixed-sleep5ms-cpu500x50,50,0.0442166,6311.948,7293.6,7426.9,0.017620764430599744
fixed-pool-8-mixed-sleep5ms-cpu500x50,100,0.0840544,6410.755,7861.0,10219.0,0.04506305477750686
fixed-pool-8-mixed-sleep5ms-cpu500x50,100,0.0826877,6235.242,7089.7,7912.5,0.04506305477750686
fixed-pool-8-mixed-sleep5ms-cpu500x50,100,0.0808238,6289.963,7671.1,11080.9,0.04506305477750686
fixed-pool-8-mixed-sleep5ms-cpu500x50,200,0.1695975,6546.1265,8528.5,12234.5,0.033199458443263455
fixed-pool-8-mixed-sleep5ms-cpu500x50,200,0.1557671,6091.9025,7055.9,7165.2,0.021335862109020044
fixed-pool-8-mixed-sleep5ms-cpu500x50,200,0.1564243,6051.8185,7079.4,7146.9,0.021335862109020044
work-stealing-8-cpu-busy,1000,0.0256955,169.5346,187.5,326.5,-1.0
work-stealing-8-cpu-busy,1000,0.0208313,133.42520000000002,146.4,251.9,-1.0
work-stealing-8-cpu-busy,1000,0.0204954,146.1111,132.0,203.2,-1.0
work-stealing-8-cpu-busy,10000,0.1844389,141.13644,146.6,282.3,0.329497123438539
work-stealing-8-cpu-busy,10000,0.1978617,148.89347,149.9,324.1,0.329497123438539
work-stealing-8-cpu-busy,10000,0.196399,151.05694,153.1,393.4,0.8530563230969632
work-stealing-8-cpu-busy,50000,1.0762534,157.23101,180.9,506.4,0.8856732073003247
work-stealing-8-cpu-busy,50000,1.335254,211.47848000000002,220.7,1074.5,0.6803888901233002
work-stealing-8-cpu-busy,50000,1.2978599,201.735016,174.4,578.5,0.6423294137342855
work-stealing-8-io-sleep-10ms-cpu5000,50,0.1063154,15055.782,16205.5,16235.2,0.8111295037921454
work-stealing-8-io-sleep-10ms-cpu5000,50,0.105651,15311.306,16466.6,26322.6,0.4064823272323648
work-stealing-8-io-sleep-10ms-cpu5000,50,0.1124204,15800.74,16515.2,16577.9,0.4064823272323648
work-stealing-8-io-sleep-10ms-cpu5000,100,0.1964956,14990.933,16010.9,16205.5,0.2207991078662203
work-stealing-8-io-sleep-10ms-cpu5000,100,0.1975891,15066.652,16586.4,16697.5,0.035115888500075784
work-stealing-8-io-sleep-10ms-cpu5000,100,0.2102032,15831.753,22732.4,24038.0,0.035115888500075784
work-stealing-8-io-sleep-10ms-cpu5000,200,0.394216,15638.6015,16945.7,17047.6,0.014602673308333794
work-stealing-8-io-sleep-10ms-cpu5000,200,0.3956378,15574.5435,23490.6,23631.2,0.006621998444116436
work-stealing-8-io-sleep-10ms-cpu5000,200,0.4529529,18011.929,25399.6,28667.4,0.020322072897231973
work-stealing-8-mixed-sleep5ms-cpu500x50,50,0.1242712,17278.87,29738.5,29744.9,0.029522591820928902
work-stealing-8-mixed-sleep5ms-cpu500x50,50,0.0654103,9701.376,21862.0,23085.0,0.029522591820928902
work-stealing-8-mixed-sleep5ms-cpu500x50,50,0.0435124,6081.488,7089.9,7331.9,0.029522591820928902
work-stealing-8-mixed-sleep5ms-cpu500x50,100,0.0792942,5963.019,7101.5,7141.7,0.029522591820928902
work-stealing-8-mixed-sleep5ms-cpu500x50,100,0.0799931,6073.627,7120.8,7240.7,0.029522591820928902
work-stealing-8-mixed-sleep5ms-cpu500x50,100,0.085074,6320.931,7136.6,7174.1,0.029522591820928902
work-stealing-8-mixed-sleep5ms-cpu500x50,200,0.1543492,5968.7995,7061.1,7118.8,0.014568137018246859
work-stealing-8-mixed-sleep5ms-cpu500x50,200,0.1537711,6014.7535,7053.5,7157.5,0.014568137018246859
work-stealing-8-mixed-sleep5ms-cpu500x50,200,0.1509331,5885.9375,6998.2,7099.7,0.014710073184583498
virtual-threads-cpu-busy,1000,0.0353483,223.9448,145.5,1051.0,-1.0
virtual-threads-cpu-busy,1000,0.0320858,140.778,142.8,465.4,-1.0
virtual-threads-cpu-busy,1000,0.0350697,191.5555,149.6,1021.5,-1.0
virtual-threads-cpu-busy,10000,0.2155189,159.11241,144.4,340.6,0.469537967595248
virtual-threads-cpu-busy,10000,0.1947345,141.77865,145.5,259.4,0.696880946717412
virtual-threads-cpu-busy,10000,0.2413814,185.64645000000002,159.5,609.4,0.6968809467174119
virtual-threads-cpu-busy,50000,0.9723371,151.551366,142.8,315.9,0.7852582891592392
virtual-threads-cpu-busy,50000,0.9788712,153.627728,147.9,392.6,0.8469349903643203
virtual-threads-cpu-busy,50000,0.9667998,152.488174,146.5,352.0,0.7799388445039246
virtual-threads-io-sleep-10ms-cpu5000,50,0.0144243,14079.498,14118.0,14141.3,-1.0
virtual-threads-io-sleep-10ms-cpu5000,50,0.0155318,15192.89,15249.7,15279.2,-1.0
virtual-threads-io-sleep-10ms-cpu5000,50,0.0148646,14549.864,14580.0,14589.4,-1.0
virtual-threads-io-sleep-10ms-cpu5000,100,0.0163563,15949.297,15955.8,15966.4,-1.0
virtual-threads-io-sleep-10ms-cpu5000,100,0.0155943,15159.74,15192.0,15203.8,-1.0
virtual-threads-io-sleep-10ms-cpu5000,100,0.0150727,14665.124,14746.4,14798.5,-1.0
virtual-threads-io-sleep-10ms-cpu5000,200,0.0154465,15013.1495,15053.2,15066.2,-1.0
virtual-threads-io-sleep-10ms-cpu5000,200,0.0152082,14733.391,14841.8,14845.4,-1.0
virtual-threads-io-sleep-10ms-cpu5000,200,0.0155543,14746.8085,15171.1,15185.5,-1.0
virtual-threads-mixed-sleep5ms-cpu500x50,50,0.0149012,13835.926,14629.2,14645.5,-1.0
